model,split,condition_id,group,missing_modalities,requested_rate,position,duration,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,mae_mean,mae_std,rmse_mean,rmse_std,pearson_mean,pearson_std,effective_missing_rate_mean,effective_missing_rate_std
baseline,valid,rate__text__r0p20__random__medium,rate,text,0.2,random,medium,0.6002747252747254,0.017944979800609346,0.5874167740353489,0.012159978659190912,0.6191954758673252,0.0144363045747358,0.8372112858820447,0.035074614409420946,0.6089186511716792,0.0308944696816343,0.07190159011280946,0.0
baseline,valid,rate__text__r0p30__random__medium,rate,text,0.3,random,medium,0.586996336996337,0.015309755949908849,0.5733546034518068,0.0051996215772940006,0.6384938911866608,0.014178924324468193,0.8576049955926451,0.021223676922745138,0.5837182567193003,0.02009714783529346,0.1071112308936203,0.0
baseline,valid,rate__text__r0p40__random__medium,rate,text,0.4,random,medium,0.5485347985347985,0.02087229179494774,0.5371283848020038,0.012522091068252273,0.6460770781475184,0.010671067545324224,0.8777951100243531,0.016018713309936754,0.5580554858754102,0.007603999909654839,0.14355292034035344,0.0
baseline,valid,rate__vision__r0p10__random__medium,rate,vision,0.1,random,medium,0.6291208791208791,0.010815944881884369,0.610341847344792,0.003523917617545258,0.5780117948046603,0.00648164623941663,0.7745712338838798,0.012095379003951804,0.6824418963059001,0.002920039447693373,0.03141724098101875,0.0
baseline,valid,rate__vision__r0p20__random__medium,rate,vision,0.2,random,medium,0.6286630036630036,0.009338863578008783,0.6102497215031528,0.0030598424277306613,0.5778564673715404,0.006551161665006257,0.7744188852462971,0.012201924226706622,0.6825498983805066,0.0029748608905371026,0.06269972663920224,0.0
baseline,valid,rate__vision__r0p30__random__medium,rate,vision,0.3,random,medium,0.6272893772893773,0.009065471553673654,0.6089026759831567,0.0013828734472124454,0.5778110043807535,0.006589901729355782,0.7746232889854063,0.011912419712447048,0.6822293324657225,0.002458473982110215,0.09334693720401956,0.0
baseline,valid,rate__vision__r0p40__random__medium,rate,vision,0.4,random,medium,0.6268315018315018,0.011673579472510963,0.6088722639540457,0.005423713303697774,0.5783000568924949,0.006261565054604101,0.7753131050829826,0.01134316441283105,0.6816425308855486,0.002598303573128393,0.12447541677896277,0.0
baseline,test,ablation__audio+vision__r1p00__random__long,ablation,audio+vision,1.0,random,long,0.6868408986703347,0.016442385215076693,0.6488486291003196,0.007911993342308155,0.6291722361265704,0.0063254415229058465,0.8475019190983227,0.006063846881984774,0.691043653220493,0.005344400513199716,0.6409648004706344,0.0
baseline,test,ablation__audio__r1p00__random__long,ablation,audio,1.0,random,long,0.6905089408528197,0.012952266750871634,0.6509012748171625,0.00550494367130707,0.6155171409682301,0.0035192734643182473,0.8324325768335706,0.0020627792176616516,0.7005048859810326,0.003772089065920018,0.33052260025492697,0.0
baseline,test,ablation__complete__r0p00__none__none,ablation,,0.0,none,none,0.6923429619440623,0.020257425065909735,0.6557945178633805,0.013400887965787865,0.6136975295411262,0.005462402913781062,0.8291782551468101,0.0036107252336322095,0.7021903270704155,0.0020649162408557993,0.0,0.0
baseline,test,ablation__text+audio+vision__r1p00__random__long,ablation,text+audio+vision,1.0,random,long,0.3333333333333333,0.11960046542906456,0.16279412047282013,0.043211497615771026,0.9329656776910199,0.04631535783255738,1.186897179883889,0.027372769838259127,-0.02695414392337853,0.01905945794929913,1.0,0.0
baseline,test,ablation__text+audio__r1p00__random__long,ablation,text+audio,1.0,random,long,0.41082072443833106,0.01744731553456254,0.3602837849457718,0.008442785108252533,0.8710805401094993,0.018656113271741517,1.1379362052852307,0.011026509550533482,0.1961084875983831,0.041543029607433696,0.6895577997842924,1.1102230246251565e-16
baseline,test,ablation__text+vision__r1p00__random__long,ablation,text+vision,1.0,random,long,0.34387895460797796,0.017650964286951107,0.3223480031067103,0.01789472154765547,0.9026874874414025,0.0029528640472690805,1.1596788368697266,0.00799696058413873,0.10258686989762189,0.06444031916930709,0.669477399745073,0.0
baseline,test,ablation__text__r1p00__random__long,ablation,text,1.0,random,long,0.40806969280146727,0.019784914269043018,0.3739964380996688,0.013202004900796576,0.8720958420254395,0.009909948279210058,1.133594712089809,0.009446642133860594,0.2058320682124863,0.038360266689193866,0.35903519952936563,0.0
baseline,test,ablation__vision__r1p00__random__long,ablation,vision,1.0,random,long,0.6859238881247135,0.01744731553456254,0.6520251136643407,0.010276993253423967,0.6245123371268387,0.008217990138047835,0.8409605317659121,0.0070893524697108285,0.6942138992278614,0.0029105288412625907,0.3104422002157074,0.0
baseline,test,baseline__complete__r0p00__none__none,baseline,,0.0,none,none,0.6923429619440623,0.020257425065909735,0.6557945178633805,0.013400887965787865,0.6136975295411262,0.005462402913781062,0.8291782551468101,0.0036107252336322095,0.7021903270704155,0.0020649162408557993,0.0,0.0
baseline,test,duration__audio__r0p30__random__long,duration,audio,0.3,random,long,0.694176983035305,0.018155882506394636,0.6573995283984507,0.010898409779125878,0.613639420636275,0.0053335211688557045,0.8292244108918648,0.0034409713401141674,0.7021580835627018,0.00246661105651214,0.09881360917737032,1.3877787807814457e-17
baseline,test,duration__audio__r0p30__random__medium,duration,audio,0.3,random,medium,0.6937184777624942,0.021378346129068814,0.6572158294474858,0.014879221982327257,0.6133445458348322,0.00566813423540031,0.8294531221226228,0.003862361387740989,0.7019585004994792,0.0020945817084709857,0.09881360917737032,1.3877787807814457e-17
baseline,test,duration__audio__r0p30__random__short,duration,audio,0.3,random,short,0.6923429619440623,0.019656993223499338,0.655716039762639,0.012806027433109376,0.6136777855994769,0.005752302909313755,0.8294903380697075,0.003951706662883598,0.7020176678730768,0.001899546142842833,0.09881360917737032,1.3877787807814457e-17
baseline,test,duration__text__r0p30__random__long,duration,text,0.3,random,long,0.6396148555708391,0.01172554961260378,0.6063116242357028,0.0023757318838644806,0.6878069498542491,0.01420007062243319,0.9231733147878515,0.011055156490404356,0.6096352613487156,0.007590589331769293,0.10753995489753898,0.0
baseline,test,duration__text__r0p30__random__medium,duration,text,0.3,random,medium,0.6235671710224667,0.011903489212056062,0.591648710167564,0.009097304545863454,0.692581808164627,0.014325053177181666,0.9301956138856884,0.021169409400576256,0.6003577999765956,0.026351711055534865,0.10753995489753898,0.0
baseline,test,duration__text__r0p30__random__short,duration,text,0.3,random,short,0.6111875286565795,0.00872365776728129,0.5796763032679905,0.005063139122009167,0.7148886865879427,0.00988789250618701,0.9482987517551295,0.01779261196634971,0.576984602882861,0.025512312966610058,0.10753995489753898,0.0
baseline,test,duration__vision__r0p30__random__long,duration,vision,0.3,random,long,0.6918844566712518,0.020309247675699353,0.6556337554738604,0.01289899463216855,0.6133653821456956,0.005007136857360226,0.8291638893359194,0.0032764276812010406,0.7021633294749563,0.0024129478999844805,0.09283263065006374,0.0
baseline,test,duration__vision__r0p30__random__medium,duration,vision,0.3,random,medium,0.6923429619440623,0.020257425065909735,0.6555310067848183,0.01335791012438559,0.6130411097645786,0.005714308368648117,0.8289584900569368,0.0037151063538970216,0.702299947229544,0.001975601545853584,0.09283263065006374,0.0
baseline,test,duration__vision__r0p30__random__short,duration,vision,0.3,random,short,0.6918844566712518,0.020586835690640667,0.6561681227414256,0.013403763071726589,0.6134368957369215,0.005086995299717133,0.8293238854454564,0.0033368858339180014,0.7020313308213977,0.002043193347970368,0.09283263065006374,0.0
baseline,test,position__audio__r0p30__middle__medium,position,audio,0.3,middle,medium,0.6914259513984411,0.017483425919245853,0.6536433734538666,0.00883974523587999,0.6143497490900125,0.005511212323370797,0.8299139694380092,0.003844269826693725,0.7015794655132767,0.0025490549768586146,0.09881360917737032,1.3877787807814457e-17
baseline,test,position__audio__r0p30__prefix__medium,position,audio,0.3,prefix,medium,0.6914259513984411,0.020381577965055398,0.6545946016506871,0.013728932360917245,0.6136073829112544,0.005117648263515892,0.82937789081257,0.003455804773008592,0.7020163125879563,0.0023286846978567226,0.09881360917737032,1.3877787807814457e-17
baseline,test,position__audio__r0p30__random__medium,position,audio,0.3,random,medium,0.6918844566712518,0.020215871329709856,0.6548421099162822,0.013693380167089288,0.6143768279612959,0.00508861386178927,0.8297507522816505,0.0031642331996822887,0.7016990653092394,0.0025277680828780127,0.09881360917737032,1.3877787807814457e-17
baseline,test,position__audio__r0p30__suffix__medium,position,audio,0.3,suffix,medium,0.6937184777624942,0.019103775016964364,0.656197763933643,0.011904621568395302,0.6143872199566408,0.005632025563248356,0.8293549446076787,0.003564010134270276,0.7019820527704569,0.0016427719523539285,0.09881360917737032,1.3877787807814457e-17
baseline,test,position__text__r0p30__middle__medium,position,text,0.3,middle,medium,0.6386978450252178,0.016288234450556292,0.6107884550657877,0.012538534331928928,0.6767901953285008,0.007239150402674851,0.9145862084810868,0.00558202553686685,0.6187954529972582,0.003055777585831465,0.10753995489753898,0.0
baseline,test,position__text__r0p30__prefix__medium,position,text,0.3,prefix,medium,0.6497019715726732,0.01920255991872716,0.6124001010079799,0.011222451421596707,0.6621266353216939,0.007516645863746417,0.8874179586634551,0.007183982579854143,0.6498737956368298,0.004641349395665126,0.10753995489753898,0.0
baseline,test,position__text__r0p30__random__medium,position,text,0.3,random,medium,0.6134800550206327,0.019869737441559343,0.5817714042714638,0.008056538315988132,0.7074810379607103,0.002084582296849996,0.9420804130442786,0.0016978038274062261,0.5876135289593363,0.007374542690077617,0.10753995489753898,0.0
baseline,test,position__text__r0p30__suffix__medium,position,text,0.3,suffix,medium,0.5823016964695094,0.026962293311305174,0.545143376991328,0.012608761464537897,0.7560260039623973,0.010810009751477447,0.9971685598144218,0.004648537969371025,0.5146428305352678,0.00457444401197739,0.10753995489753898,0.0
baseline,test,position__vision__r0p30__middle__medium,position,vision,0.3,middle,medium,0.6932599724896836,0.01919160892843318,0.6568591122647053,0.012220082066214133,0.6137841052641765,0.004978350301006391,0.8294602065962549,0.003285202148892958,0.701904713396468,0.0021866578937185356,0.09283263065006374,0.0
baseline,test,position__vision__r0p30__prefix__medium,position,vision,0.3,prefix,medium,0.6914259513984411,0.018601983287575237,0.6545763735914528,0.01121967288515039,0.6137002342389551,0.006106721537641701,0.829796737081291,0.003800716036937898,0.7017158698310436,0.002150813136756742,0.09283263065006374,0.0
baseline,test,position__vision__r0p30__random__medium,position,vision,0.3,random,medium,0.6909674461256304,0.02090100196247867,0.655320703492547,0.013862305038079331,0.6137031927949917,0.0051859236474983425,0.8290954965132439,0.003173316315874866,0.7021584356383359,0.0023078679597122983,0.09283263065006374,0.0
baseline,test,position__vision__r0p30__suffix__medium,position,vision,0.3,suffix,medium,0.6909674461256304,0.021378346129068818,0.654647980832467,0.014103631257944315,0.6140616940482188,0.0056560502918977535,0.8289320810933676,0.003847333587441468,0.7024043082504648,0.001767044957132165,0.09283263065006374,0.0
baseline,test,rate__audio+vision__r0p10__random__medium,rate,audio+vision,0.1,random,medium,0.692801467216873,0.019656993223499338,0.6558619223961828,0.012860198905185825,0.6139873104474854,0.005568170594603875,0.829051411255091,0.003745506886442804,0.7023044646764669,0.0019525553780795032,0.06439847043827826,0.0
baseline,test,rate__audio+vision__r0p20__random__medium,rate,audio+vision,0.2,random,medium,0.6918844566712518,0.020309247675699353,0.6557305120829557,0.013752029472839896,0.6140984157155832,0.005285954795920014,0.829646964118861,0.003616671186736886,0.7017354501972108,0.0023295755190578305,0.12918913618982253,0.0
baseline,test,rate__audio+vision__r0p30__random__medium,rate,audio+vision,0.3,random,medium,0.6891334250343878,0.018759534658852616,0.6518287479168633,0.011322231662715223,0.6129972772870907,0.005304601197706871,0.8293134481915342,0.003916209391257302,0.702035733590118,0.0017927713555305092,0.19164623982743403,2.7755575615628914e-17
baseline,test,rate__audio+vision__r0p40__random__medium,rate,audio+vision,0.4,random,medium,0.6946354883081156,0.017969663404186514,0.6581550824482226,0.011144022638016969,0.613448665463244,0.006026846981789663,0.8296951733981347,0.0031654170635683505,0.7017783174844228,0.0034061587100969546,0.2562604176880086,0.0
baseline,test,rate__audio__r0p10__random__medium,rate,audio,0.1,random,medium,0.692801467216873,0.02084056520378455,0.6565377876482184,0.014321263311711182,0.6139365427434301,0.005329558817854753,0.8293340649657069,0.0034486392276770143,0.702061058257137,0.002078237256774014,0.033218943033630745,0.0
baseline,test,rate__audio__r0p20__random__medium,rate,audio,0.2,random,medium,0.6918844566712518,0.0208001764735695,0.6548629522595112,0.014220719202316552,0.6136649497859402,0.005763565390392466,0.8290582830123476,0.0039758066252561,0.702327355272136,0.0017722618111469272,0.0666339837238945,0.0
baseline,test,rate__audio__r0p30__random__medium,rate,audio,0.3,random,medium,0.692801467216873,0.019784914269043042,0.6549643599432683,0.013298591782912794,0.6141412854963271,0.005232920352717245,0.8295511462205605,0.0031194349042297045,0.7018599983390895,0.002549580894891728,0.09881360917737032,1.3877787807814457e-17
baseline,test,rate__audio__r0p40__random__medium,rate,audio,0.4,random,medium,0.692801467216873,0.02134882480847835,0.6565016620999679,0.015044297078277357,0.6142380252341298,0.006249818828313425,0.8294775471940947,0.0041284578779523075,0.7019484588610724,0.0016729191475015834,0.1321698205706442,0.0
baseline,test,rate__text+audio+vision__r0p10__random__medium,rate,text+audio+vision,0.1,random,medium,0.6671251719394773,0.018074647725288457,0.6320495448109331,0.00991677173436946,0.6538977216543175,0.009611627866834702,0.880899438681637,0.01826509139651469,0.6529394002273388,0.02119185628370009,0.10053926855574076,0.0
baseline,test,rate__text+audio+vision__r0p20__random__medium,rate,text+audio+vision,0.2,random,medium,0.6455754241173773,0.011471798260611473,0.6108208039197782,0.0014172968713097318,0.6808088080375082,0.006762160713958675,0.9149168790976775,0.007559885689969191,0.6168727661298443,0.0043039568816381395,0.20092165898617512,0.0
baseline,test,rate__text+audio+vision__r0p30__random__medium,rate,text+audio+vision,0.3,random,medium,0.6281522237505731,0.018534051289690698,0.5990613635387408,0.008356395817253653,0.697226868396226,0.02215272891688995,0.9371266837985841,0.033355972368283145,0.5916896020321257,0.033586921967606605,0.29918619472497304,0.0
baseline,test,rate__text+audio+vision__r0p40__random__medium,rate,text+audio+vision,0.4,random,medium,0.6052269601100413,0.013663149404632126,0.5785987682486043,0.001829567928117946,0.7149956256547471,0.011122801899790693,0.9645733335625347,0.01761057477386555,0.5583849610824207,0.024240389793444818,0.3999019511716835,0.0
baseline,test,rate__text+audio__r0p10__random__medium,rate,text+audio,0.1,random,medium,0.6597890875745072,0.012113567000112747,0.6241148198901966,0.00037619233291661275,0.6493383497845233,0.006370831331421376,0.873879514045479,0.003238927284235023,0.660239910537432,0.0040412334493966215,0.06935974115109324,0.0
baseline,test,rate__text+audio__r0p20__random__medium,rate,text+audio,0.2,random,medium,0.6414488766620816,0.017411130257723565,0.60840647988182,0.007336316411883457,0.6773526696445561,0.004879378608131979,0.9108859269049145,0.010076804770110066,0.621855359610934,0.012374650988038678,0.1383665065202471,0.0
baseline,test,rate__text+audio__r0p30__random__medium,rate,text+audio,0.3,random,medium,0.6322787712058688,0.013017028488379986,0.6006194084029436,0.008807717705879983,0.6912832123123652,0.011293977876891024,0.9323571528055946,0.009693175022546296,0.5976285400896238,0.008144645429193508,0.20635356407490932,0.0
baseline,test,rate__text+audio__r0p40__random__medium,rate,text+audio,0.4,random,medium,0.6038514442916093,0.02212258245174654,0.5750367454090276,0.009452771768247633,0.7298150122240834,0.017212309274697843,0.9827227381901796,0.015043883758969753,0.5363945462997854,0.0160177162016357,0.27581135405431906,0.0
baseline,test,rate__text+vision__r0p10__random__medium,rate,text+vision,0.1,random,medium,0.6607060981201284,0.012371148613692842,0.6192878111873215,0.005998266094853383,0.6451450972269123,0.0038523182772740826,0.8670569954057732,0.00465804948812796,0.6659215327437878,0.0016150641376713026,0.06732032552211001,0.0
baseline,test,rate__text+vision__r0p20__random__medium,rate,text+vision,0.2,random,medium,0.6405318661164604,0.015494493579748582,0.6060797163491226,0.013001906283501417,0.6705923386593681,0.010328744229558694,0.9023842457231973,0.005429684681386864,0.6305583967956746,0.007760925718825205,0.1342876752622806,0.0
baseline,test,rate__text+vision__r0p30__random__medium,rate,text+vision,0.3,random,medium,0.6304447501146263,0.0144847033461085,0.6008567980941751,0.013199420332450622,0.6905739161423767,0.010474662821736466,0.9330831448853205,0.01337971719256531,0.5979848949757852,0.01662375433123519,0.2003725855476027,0.0
baseline,test,rate__text+vision__r0p40__random__medium,rate,text+vision,0.4,random,medium,0.5832187070151308,0.028055127997759458,0.5521979351700893,0.018680336594864844,0.725755241811822,0.01842609094139579,0.9727451496211296,0.026148409387178058,0.5496050060802627,0.03126908265359842,0.26773213060103934,0.0
baseline,test,rate__text__r0p10__random__medium,rate,text,0.1,random,medium,0.6685006877579092,0.014686490030304434,0.6314248222030933,0.003404505553630617,0.6472082381085046,0.011859463531590923,0.8669739876536863,0.019167322398756983,0.6655118491020038,0.01442428176566656,0.03614079811746249,0.0
baseline,test,rate__text__r0p20__random__medium,rate,text,0.2,random,medium,0.640990371389271,0.030572366947583016,0.6055111485080928,0.017505148196391998,0.6778802091037152,0.01103645849304846,0.9059156005527941,0.011038132739669278,0.6279522499003868,0.0051435711049744445,0.07173252279635259,0.0
baseline,test,rate__text__r0p30__random__medium,rate,text,0.3,random,medium,0.6313617606602476,0.02655375008816186,0.5959819647001331,0.01633371156737189,0.6917499482869958,0.016671066791647784,0.9314658221982621,0.0204290804286848,0.5974139963934783,0.020995851593417617,0.10753995489753898,0.0
baseline,test,rate__text__r0p40__random__medium,rate,text,0.4,random,medium,0.5988078862906924,0.012523154776476546,0.5683369119167435,0.0025855130820761317,0.7221319355576178,0.009625970096346106,0.9742023822752451,0.009215180947468513,0.5466094157201554,0.006485826512108432,0.14364153348367487,0.0
baseline,test,rate__vision__r0p10__random__medium,rate,vision,0.1,random,medium,0.6909674461256304,0.02090100196247867,0.6548163779889319,0.013760046882507237,0.6133426064369173,0.005517976781732832,0.8290344166788276,0.0038467630027573213,0.7022892301521869,0.0018635276229172172,0.031179527404647512,3.469446951953614e-18
baseline,test,rate__vision__r0p20__random__medium,rate,vision,0.2,random,medium,0.6923429619440623,0.01978491426904304,0.6558863729014767,0.012522205326830517,0.613637853957412,0.005499332909654967,0.829196107042265,0.0038977499196600433,0.7021297552980603,0.0016168447663460483,0.06255515246592804,0.0
baseline,test,rate__vision__r0p30__random__medium,rate,vision,0.3,random,medium,0.6923429619440623,0.020257425065909735,0.6551764385355182,0.012557637172095884,0.6139838052691499,0.0050721997521507535,0.829347970954737,0.003261616746900087,0.7019749993877191,0.002000892969674891,0.09283263065006374,0.0
baseline,test,rate__vision__r0p40__random__medium,rate,vision,0.4,random,medium,0.692801467216873,0.02084056520378455,0.656120619778013,0.013831637471121162,0.6138221989972931,0.0057254303130481925,0.829425111871044,0.004080984602630415,0.7019412728026809,0.001360119870966228,0.12409059711736443,1.3877787807814457e-17
robust_noaug,valid,ablation__audio+vision__r1p00__random__long,ablation,audio+vision,1.0,random,long,0.6263736263736264,0.005139639267546604,0.6070394504166056,0.006783343432682443,0.5864836602691806,0.011815705378388427,0.7956478787051443,0.018646326428304723,0.6705215006213091,0.006150646596977222,0.6413968351749895,0.0
robust_noaug,valid,ablation__audio__r1p00__random__long,ablation,audio,1.0,random,long,0.6304945054945055,0.0038852020944315662,0.6117680102569829,0.005175142940307509,0.5756472632759712,0.010180364988797649,0.7821942120537037,0.016553448902285845,0.6796105454500445,0.006902988676821686,0.3296885226966465,0.0
