epoch,lr,train_loss,valid_loss,train_accuracy,valid_accuracy,train_macro_f1,valid_macro_f1,valid_mae
1,1.5e-05,0.9209994657928006,0.8972529513495309,0.6200294550810015,0.6291208791208791,0.5166456346178115,0.5347518813560969,0.6223035711362692
2,1.5e-05,0.6752976013213089,0.9197475039041959,0.7399116347569956,0.6373626373626373,0.6919146036120271,0.5662442775441546,0.5799414346737859
3,1.5e-05,0.46560508052273947,0.9710930245263236,0.8326951399116348,0.6236263736263736,0.807244640891896,0.6111517157205923,0.5874379320341356
4,1.5e-05,0.28950437629082415,1.2182645692930116,0.9151693667157584,0.6112637362637363,0.903619078110491,0.57898592482616,0.5834336730895902
5,1.5e-05,0.15850172370716117,1.8078847763302561,0.9608247422680413,0.6126373626373627,0.9550397110096669,0.5687537145465535,0.6062148809983078
6,1.5e-05,0.11767746902047622,1.8393592192576482,0.9746686303387334,0.6332417582417582,0.9704180705040203,0.5983172167113773,0.6277886529371224
7,1.5e-05,0.08573902711897693,2.0329832205405602,0.9820324005891016,0.614010989010989,0.9793091280993357,0.5924243632724874,0.6036924171954864
